Produk,Rating,Ulasan
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,Bagus..
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantan eh mantap dah pokoknya
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Cakep berkualitas
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,di jamin barang ori 💯
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Original brand...manulita...pas cucok marucok dikaki..mkchhh
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget deh amanah tokonya
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Size normal kalau d aku
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sepatu x bagus dan barang cepat sampai next order lagi
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,bagus bngttt sesuai ekspektasiiii
Ventela Ethnic Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Bagus dan lumayan lah nyaman dipake
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sepatunya bagus saya suka nanti saya gunakan untuk keperluan penting, 🤟🤟🤟🤟🤟🤟 ngepunk dan buat cari kerja hhhhhhhhh cuma namanya kok Ventela kayak cewek namanya kura... "
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"sepatunya keras(kaku) dan berat. bagian dalamnya jg gak bisa dilepas,jd susah kalo nnt mau dicuci.
penampilan sih bagus"
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,gokill
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap 👍
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bener barangnya sesuai dng gambar relpick pokoknya
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Asli original 👍👍
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget sepatunya kk
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,GOKILLL!!!
Ventela Basic Low White [ORIGINAL] - Putih,0,GG
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Keren abiss sih ini, cuman kotak nya penyok gk bisa di pajang 👌"
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantapppppp
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Bagusss bgtt sesuai ekspektasi
Ventela Reborn Low Reflectiv Navy [ORIGINAL],0,"bagus, ukurannya juga pas"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang bagus top pokoknya
Ventela Bts 70s High Cream [ORIGINAL],0,harga emang bawa kualitas 🤩
Ventela Public Low All Black [ORIGINAL] - Hitam,0,muah muah
Ventela Victory Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bentuk dan ukuran: Bagus dan pas
Ventela Public Low All Black [ORIGINAL] - Hitam,0,Bagus bngt
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sangat rekomend buanget
Ventela Republic Low White [ORIGINAL] - Putih,0,Bentuk dan ukuran: Sesuai
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Paket udah nyampe
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Keren banget
Ventela Ethnic High White [ORIGINAL] - Putih,0,good
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Okay lah, cuman pengiriman agak lama"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Kualitas bagusss, pengiriman kilat"
Ventela Alpha Low Cream [ORIGINAL],0,Produk Bagus
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Xxxx
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ori...
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Barang sesuai
Bentuk dan ukuran: Pas"
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"toko ga amanah masa saya beli sepatu yang datang sandal, udah dibalikin tapi masih ga mau tanggung jawab dan ganti rugi"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ok
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,bgus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Goodddd
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus sepatu nya dipake kerja pak suami, semoga awet 👍 harga murah, pengiriman tepat waktu.."
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang bagus bangeeeet ......sesuai pesanan dan toko amanah
Ventela Alpha Low White [ORIGINAL] - Putih,0,Color: white
Ventela Basic Low White [ORIGINAL] - Putih,0,👍🏻
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Alhamdulillah akhirnya beli yang ke 3X nya baru bener ukurannya 2X beli kegedean terus
Ventela Basic Low White [ORIGINAL] - Putih,0,"Suka aja soalnya buat adek cow yg mash SMU, yang pntg dy bahagia"
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,keren
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,"Barang orii bagus bNgeet gak nyesel beli di toko ini mana pengirimannya cepet bgt lagi,sukses buat tokonya"
Ventela Ethnic High White [ORIGINAL] - Putih,0,🌟🌟🌟🌟🌟🌟
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Bgus
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang bagus
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sepatunya mantaf,ini udh yg ke 2x nya aku beli ventela"
Ventela Icon White [ORIGINAL] - Putih⠀⠀⠀,0,"Bentuk dan ukuran: Pas
Warna: Keren"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus👍🏻
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Biar bintang yang berbicara
Semoga makin laris jualannya
Makasih"
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,keren
Ventela Basic Low White [ORIGINAL] - Putih,0,Bagusssss bngttt
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,"barang nya bagus sihh
tapi pengiriman nya masa 3 minggu 😡😡"
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sepatunta bagus sayangnya kardusmya penyok size 36 pas untuk kaki panjang 23 cm..thanks yaa
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Makasih buat toko nya moga sukses dan lancar. Barang istimewah. Real pick.
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: Pas
Sesuai 👍"
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Produk bagus sesuai gambar, pengiriman juga cepat
semoga awet"
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,"okeee bagus, aga kegedean sedikit pke uk yg 37. but overall baguss"
Ventela Public Low All Black [ORIGINAL] - Hitam,0,👍👍👍👍👍
Ventela Alpha Low Navy [ORIGINAL],0,"Alhamdulilah puas banget sama produknya. Bahannya bagus + pengantarannya cepet banget! Rencananya sepatu ini buat hadiah ulang tahun adik saya yang ke-12 tahun, semoga di... "
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sesuai pesanan
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Pesanan sdh saya terima.produk benar2 ori. Sangatlah memuaskan...
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus, agak kebesaran dr uk. Biasanya.. Tp ok lah"
Ventela New Public Low White [ORIGINAL] - Putih,0,Manteppp
Ventela New Public Low Grey [ORIGINAL] - Abu,0,"Suka banget sama sepatunya,,real picture!.,, mau beli lagi nanti yg warna putih. Nyaman di kaki dan tidak bau. Bahannya premium"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagusss
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,keren bnget sepatunya
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,The rill cuyy 😋😋😋
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus banget
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Biar bintang yang berbicara
Semoga laris manis jualannya
Makasih"
Ventela Public Low Navy [ORIGINAL]⠀⠀⠀⠀,0,.
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Alhamdulillah paket sepatu nya udah datang bagus..... Banget
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,mantap kurang kaos nya aja kwwk
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Langganan
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,"Mantap bgt pokoknya, mewah bgt"
Ventela Republic Low White [ORIGINAL] - Putih,0,👌🏽
Ventela Republic Low White [ORIGINAL] - Putih,0,Bagussss bangettt…..
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Original dan keren
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Bentuk dan ukuran: Pas di kaki
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,bagussss
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Barang nya bagus dan sesuai pesanan
Ventela Basic Low White [ORIGINAL] - Putih,0,lama ngirim
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang nya bagus
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Agak kegedean dikit size 41
Ventela Public High All Black [ORIGINAL] - Hitam,0,Bagus....ga pernah gagal
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Paket nya ori
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Baguss
Ventela Bts 70s Low Cream [ORIGINAL],0,Top
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,Memuaskan 😍😍😍😍
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,"packingnya rapi ,barang ada jahitan yg kurang rapi dikit ,overall ventela keren & awet sih sy uda koleksi 2 pasang ,sukses"
Ventela Republic High Cream [ORIGINAL],0,"Paket sudah di terima, Bagus bahannya"
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,keren and kece
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus tapi kaku
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Maf baru kasih ulasan
Bagus sesuai pesanan
next order lg"
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Biar bintang yang berbicara
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"barang baik, pengiriman nya saja yang sangat kurang dan kurang!!!"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Alhamdulillah  pesanannya.
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Alhamdulillah brg nya udah diterima dengan baik...mantap
Ventela Basic Low White [ORIGINAL] - Putih,0,Mantap bosku
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: sesuai
Kulitasnya sangat bagus, sesuai dengan harga yang saya bayar. Terima kasih ventela😎🙏🏻"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sesuai expectation 👍,,, 
Ngak rugi saya beli cass. 
Produk dalam negeri, tapi kwalitas boleh di adu recommended banget nih buat yang cari² sepatu untuk anak sekolah 🎉🤗"
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: bentuk box ga karuan rusak di pengiriman dan ukuran alhamdulilah pas
Daya tahan pakai: lumayan nyaman
Warna: bagus black natural rekomen"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Mantap, untuk anak sekolah recommend banget guys"
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Alpha Low Navy [ORIGINAL],0,Bagus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Puas banget... barang sesuai dengan pesanan, pengirimannya juga cepat"
Ventela Ethnic High White [ORIGINAL] - Putih,0,Keren bgtt sepatunya
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagusss sesuai banget ukuran pas 39
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,"suka deh sama produk ny baguss, pengiriman jg tidak terlalu lama👍🏻👍🏻"
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Warna: Black natural
Bentuk dan ukuran: 39
Cakep pooll..puassss"
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus sesuai foto
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sepatu nya bagus banget dan sesuai sama pesanan
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Best pokoknya
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: Pas mantap
Aroma: Bau lem namun menandakan masih baru"
Ventela Public Low All Black [ORIGINAL] - Hitam,0,"Keren, pas bgt buat sekolah"
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: pas, bagus dan cakep"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Bentuk dan ukuran: Pas
Aroma: Enak
Daya tahan pakai: Awet
Warna: Hitam"
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagusss rekomendasi bangett
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Ok
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,bagus bgttt
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Septu ny bngus bnget, ponaknku suka bnget"
Ventela Bts 70s High Cream [ORIGINAL],0,"Cakep abis,,,, semoga ada promo yg lebih murah lagi. Hehe"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Keren, tebal, empuk... Bakalan langganan sama Merk Ventela nih. Thanks ya.."
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Ukuran pas dan bagus, minus kotaknya penyok mungkin krn pengiriman"
Ventela Basic Low White [ORIGINAL] - Putih,0,Ukurannya sesuai dan pas bgttt di kaki anak ku
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Alhamdulillah udah mendarat , walaupun menunggu lama,,
Puas"
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus sesuai
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,pokoknya ok lah..tidak usah diragukan lagi
Ventela New Public Low White [ORIGINAL] - Putih,0,"mantap, realpick produk original, langsung co aja ges"
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,❤️❤️❤️🤗🤗
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: 43
toko nya terjamin paket di kirim dengan baikk dan saya puass dengan sepatu nyaa"
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Kerenn sepatunya baguss mantap best
Ventela Public Low All Black [ORIGINAL] - Hitam,0,Bagus kak sepatunya
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: Pas banget
Warna: Bagus
Daya tahan pakai: Bagus
Aroma: Seperti baru"
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Pass bangett, barang bagus..."
Ventela Bts 70s Low Cream [ORIGINAL],0,"Ukuran Pas, Empuk dan Kuat...
Menemani hari2 kerja...thanks Ventela"
Ventela Public Low Dark Green [ORIGINAL] - Hijau,0,☺️
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus sepatunya
Ventela Bts 70s High Cream [ORIGINAL],0,💯
Ventela Republic High White [ORIGINAL] - Putih,0,"Mendarat dngn sempurna, 
Barang bagus REALPICT. 
Terimakasih seller!"
Ventela Bts 70s High Cream [ORIGINAL],0,Ok bagus.puas
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Tidak diragukan lagi..... Ori. Bagus. Sesuai pesanan
Ventela Basic Low White [ORIGINAL] - Putih,0,Barang bagusss
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Alhamdulillah paketannya sudah sampai dengan selamat
Sepatu nya bagus ukuran nya pas moga awet
Pengiriman n seller gercep"
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"bagus sepatunya ori juga,,pengiriman sgat cepat,terima kasih...."
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sepatu ny baguss bngettt 🤗🙌🤩
Ukuran ny pas nyaman dehh🤩"
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: 37
bagusss banget sesuai dengan keinginan 🤩🤩"
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,menurut saya sepatunya sesuai dengan yg di Poto namun ada beberapa kekurangan dari sepatu ini seperti lem nya yg sedikit jelek(ga rapi) packaging nya yg jelek banget lebi... 
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,baguskok sama persis kaya ventela evil dan anti slip juga bikin tambah keren kalo pake sepatu ini pokoknya
Ventela Distro Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantap sepatu nya Bagus. Di kirim sesuai dengan pesanan. Toko Amanah.
Barang Original."
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Kurir nya ramah
Ventela New Public Low White [ORIGINAL] - Putih,0,"Recommended, sesuai pesenan, pengiriman cepat, kurir ramah"
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Langsung dipake ma anakku makasi sepatunya bagus banget😘🥰🥰🥰
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barangnya dahh sampee. Dalamnyaaa baguss banget sesuai expectnya akiu
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Murah cpt
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Kualitas seperti foto
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"wihh bagus banget sepatu nyaa rapi juga kotaknya ga peot,ukurnnya pass jugaa
mantap kahhh"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,😍🥰
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,bagusssss barangnya sesuaii yg d pesan
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Asli sumpah bagus bangat barangnya
Bener² gak ngecewain sama sekali
Makasih yah"
Ventela Reborn Low Reflective Cream [ORIGINAL],0,okeh
Ventela Distro Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap
Ventela Ethnic High White [ORIGINAL] - Putih,0,"bagus banget woiii, tapi sayang ke aku kebesaran tapi masi bagus bgt gimana dong bagus bgt inimahhh"
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Bagus
Ventela Republic High White [ORIGINAL] - Putih,0,👍🏻
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Daya tahan pakai: Lumayan
Bentuk dan ukuran: Pas"
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"jahitan rapi, solnya bagus, terlihat mewah.First time buying here, recommended to buy. thanks"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus bangettt.. real pict😍 empuk dan nyaman dipakainya..
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Apakah bisa di tukar uk sepatunya? 
Terlalu besar"
Ventela New Public Low Grey [ORIGINAL] - Abu,0,"Udh diturunin ukurannya msih kegedean🥲
Tpi bisa diakalin lah"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus
Bentuk dan ukuran: Pas di kaki
Warna: Sesuai"
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ventela mantabb🔥🔥
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Bagus
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,The best
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,Top
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang sesuai kualitas bagus
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,kardus nya jelek tapi gpp soalnya dalem nya bagus
Ventela Republic Low White [ORIGINAL] - Putih,0,The best
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,bagus bgtt kkaa
Ventela Republic Low Black Gum [ORIGINAL],0,Ukurannya pas...bagus banget
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Keren
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sepatu sudah sampai udah dicoba juga,kurirnya ramah mantap lah semoga awet sepatunya😁"
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Paket ny udh datang
Bagus banget spatu ny mantap👍🙏🥰"
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Penampilan oke panjang sepatu pas cuma agak ngpress pas mau di pake..
Ventela Republic Low White [ORIGINAL] - Putih,0,keren
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sesuai permintaan, semoga awet"
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,sangat bagus
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sepatunya bagus,real pict,seller amanah,packing rapih dan aman banget pk bublle wrap,sangat memuaskan."
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sanggar puasss
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Bagus
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Bagusss
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,good
Ventela Ethnic High White [ORIGINAL] - Putih,0,bagus berkualitas
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Produk oke dan bagusss
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Barang sesuai,size-nya juga Ukuran normal,hanya saja kardusnya sobek mungkin memang dari ekspedisi nya,jadi jangan ragu2 beli disini dijamin puas"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,jos mas
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus bgt bahannya tebal ukuran pas mantap
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Brng nya bagus
Ventela Basic Low White [ORIGINAL] - Putih,0,kegedeaan
Ventela Republic Low Black Gum [ORIGINAL],0,Mantap
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Shape and size: good
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantappp bgt 👍👍
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Ok
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,ok
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Model yang bagus untuk anak sekolah.
Warna nya bagus hitam pekat.
Cocok untuk sekolah anak."
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Bagus datang bangnya bagus
Ventela Public Low All Black [ORIGINAL] - Hitam,0,bagus meskipun kegedean  sedikit tapi gapapa👍
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,bagus 🥵
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Mantep
Ventela Public Low All Black [ORIGINAL] - Hitam,0,Perfect
Ventela Republic Low White [ORIGINAL] - Putih,0,Bagus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagusssssssssssssssss
Ventela Reborn Low Reflective Cream [ORIGINAL],0,Bagus bnget
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Woyyyy lu jual hargaa kemurahann anjayyy, ini kualitassnya bagusss bgtt😭😭😭😭😭😭🤤"
Ventela Bts 70s High Cream [ORIGINAL],0,"bgus,kurir ramah"
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sesuai
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,bagus
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Makasih
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"berkualitas, sangat worth it buat dibeli"
Ventela Alpha Low Cream [ORIGINAL],0,baguss
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,barang nya bagus dan dalam keadaan baik.
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap separunya .... kwalitass joss
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang original keren mantaaap
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Oke, barang sudah sampai di tujuan"
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Republic Low Black Gum [ORIGINAL],0,Mantab
Ventela Bts 70s High Cream [ORIGINAL],0,Sangat bagus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"These are lots of good shoes, the price is pocket friendly and the size fits the Vantela tank 🙏🙏"
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus sesuai
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ori... real picture
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus bngt
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagusss 🫰
